"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"LMDS [k=97] [kQuality=95] (Rcpp)","LMDS [k=97] [kQuality=95] (Rcpp)","LMDS (Rcpp)",97,NA,0.82,0.64,1,NA,28.334,0.722,NA,NA,NA,NA,NA,40,28.984,0.725,0.507
"LMDS [k=97] [kQuality=96] (Rcpp)","LMDS [k=97] [kQuality=96] (Rcpp)","LMDS (Rcpp)",97,NA,0.82,0.64,1,NA,27.966,0.722,NA,NA,NA,NA,NA,40,28.984,0.725,0.507
"LMDS [k=97] [kQuality=97] (Rcpp)","LMDS [k=97] [kQuality=97] (Rcpp)","LMDS (Rcpp)",97,NA,0.82,0.64,1,NA,28.152,0.722,NA,NA,NA,NA,NA,40,28.984,0.725,0.507
"LMDS [k=97] [kQuality=98] (Rcpp)","LMDS [k=97] [kQuality=98] (Rcpp)","LMDS (Rcpp)",97,NA,0.82,0.64,1,NA,28.369,0.722,NA,NA,NA,NA,NA,40,28.984,0.725,0.507
"LMDS [k=97] [kQuality=99] (Rcpp)","LMDS [k=97] [kQuality=99] (Rcpp)","LMDS (Rcpp)",97,NA,0.82,0.64,1,NA,28.281,0.722,NA,NA,NA,NA,NA,40,28.984,0.725,0.507
"MDS (Rcpp)","MDS (Rcpp)","MDS (Rcpp)",NA,NA,0.82,0.64,3,0,2.056,0.722,NA,NA,NA,NA,NA,38,27.086,0.713,0.506
"smacof_MDS (R)","smacof_MDS (R)","smacof_MDS (R)",NA,NA,0.64,0.27,3,0,0.022,0.759,NA,NA,NA,NA,NA,47,21.805,0.464,0.209
"PCA_SVD","PCA_SVD","PCA_SVD",NA,NA,0.61,0.22,3,0.005,1.542,0.722,NA,NA,NA,NA,NA,39,15.097,0.387,0.175
"PPCA","PPCA","PPCA",NA,NA,0.79,0.57,3,12592.425,137.558,0.704,NA,NA,NA,NA,NA,34,21.762,0.64,0.455
"tSNE [perp=15]","tSNE [perp=15]","tSNE",NA,15,0.76,0.52,1,NA,1.068,0.833,NA,NA,NA,NA,NA,2,1.227,0.614,0.603
"tSNE [perp=22]","tSNE [perp=22]","tSNE",NA,22,0.77,0.54,1,NA,1.003,0.852,NA,NA,NA,NA,NA,2,1.168,0.584,0.573
"tSNE [perp=28]","tSNE [perp=28]","tSNE",NA,28,0.77,0.54,1,NA,1.083,0.741,NA,NA,NA,NA,NA,2,1.043,0.522,0.511
"tSNE [perp=3]","tSNE [perp=3]","tSNE",NA,3,0.74,0.47,1,NA,1.071,0.741,NA,NA,NA,NA,NA,1,0.773,0.773,0.768
"tSNE [perp=34]","tSNE [perp=34]","tSNE",NA,34,0.76,0.52,1,NA,1,0.778,NA,NA,NA,NA,NA,2,0.951,0.476,0.465
"tSNE [perp=40]","tSNE [perp=40]","tSNE",NA,40,0.8,0.59,1,NA,0.993,0.759,NA,NA,NA,NA,NA,17,9.67,0.569,0.476
"tSNE [perp=47]","tSNE [perp=47]","tSNE",NA,47,0.79,0.58,1,NA,0.994,0.722,NA,NA,NA,NA,NA,24,14.222,0.593,0.462
"tSNE [perp=53]","tSNE [perp=53]","tSNE",NA,53,0.8,0.59,1,NA,0.995,0.741,NA,NA,NA,NA,NA,30,18.989,0.633,0.47
"tSNE [perp=59]","tSNE [perp=59]","tSNE",NA,59,0.79,0.58,1,NA,1.008,0.741,NA,NA,NA,NA,NA,28,17.703,0.632,0.48
"tSNE [perp=9]","tSNE [perp=9]","tSNE",NA,9,0.74,0.49,1,NA,0.993,0.778,NA,NA,NA,NA,NA,1,0.692,0.692,0.686
"UMAP [k=103]","UMAP [k=103]","UMAP",103,NA,0.72,0.44,1,NA,0.762,0.759,NA,NA,NA,NA,NA,49,29.914,0.61,0.344
"UMAP [k=109]","UMAP [k=109]","UMAP",109,NA,0.7,0.41,1,NA,0.785,0.704,NA,NA,NA,NA,NA,43,24.141,0.561,0.328
"UMAP [k=115]","UMAP [k=115]","UMAP",115,NA,0.73,0.46,1,NA,0.807,0.722,NA,NA,NA,NA,NA,47,28.476,0.606,0.35
"UMAP [k=122]","UMAP [k=122]","UMAP",122,NA,0.7,0.41,1,NA,0.836,0.63,NA,NA,NA,NA,NA,48,28.157,0.587,0.326
"UMAP [k=128]","UMAP [k=128]","UMAP",128,NA,0.71,0.41,1,NA,0.866,0.704,NA,NA,NA,NA,NA,41,22.659,0.553,0.33
"UMAP [k=134]","UMAP [k=134]","UMAP",134,NA,0.71,0.41,1,NA,0.88,0.722,NA,NA,NA,NA,NA,42,23.514,0.56,0.332
"UMAP [k=140]","UMAP [k=140]","UMAP",140,NA,0.7,0.4,1,NA,0.928,0.685,NA,NA,NA,NA,NA,49,29.438,0.601,0.334
"UMAP [k=147]","UMAP [k=147]","UMAP",147,NA,0.72,0.44,1,NA,0.926,0.741,NA,NA,NA,NA,NA,49,30.005,0.612,0.346
"UMAP [k=15]","UMAP [k=15]","UMAP",15,NA,0.74,0.47,1,NA,0.298,0.704,NA,NA,NA,NA,NA,50,30.422,0.608,0.337
"UMAP [k=153]","UMAP [k=153]","UMAP",153,NA,0.71,0.41,1,NA,0.946,0.704,NA,NA,NA,NA,NA,48,28.049,0.584,0.323
"UMAP [k=159]","UMAP [k=159]","UMAP",159,NA,0.7,0.39,1,NA,0.959,0.759,NA,NA,NA,NA,NA,49,28.492,0.581,0.315
"UMAP [k=165]","UMAP [k=165]","UMAP",165,NA,0.7,0.4,1,NA,1.003,0.704,NA,NA,NA,NA,NA,46,26.416,0.574,0.324
"UMAP [k=172]","UMAP [k=172]","UMAP",172,NA,0.71,0.42,1,NA,1.002,0.704,NA,NA,NA,NA,NA,42,23.735,0.565,0.337
"UMAP [k=178]","UMAP [k=178]","UMAP",178,NA,0.71,0.41,1,NA,1.021,0.63,NA,NA,NA,NA,NA,42,23.335,0.556,0.327
"UMAP [k=184]","UMAP [k=184]","UMAP",184,NA,0.71,0.41,1,NA,1.028,0.722,NA,NA,NA,NA,NA,43,24.308,0.565,0.332
"UMAP [k=22]","UMAP [k=22]","UMAP",22,NA,0.74,0.48,1,NA,0.35,0.722,NA,NA,NA,NA,NA,37,19.805,0.535,0.334
"UMAP [k=28]","UMAP [k=28]","UMAP",28,NA,0.74,0.47,1,NA,0.443,0.722,NA,NA,NA,NA,NA,47,28.059,0.597,0.342
"UMAP [k=3]","UMAP [k=3]","UMAP",3,NA,0.64,0.28,1,NA,0.139,0.648,NA,NA,NA,NA,NA,3,1.032,0.344,0.328
"UMAP [k=34]","UMAP [k=34]","UMAP",34,NA,0.73,0.45,1,NA,0.471,0.778,NA,NA,NA,NA,NA,48,28.951,0.603,0.342
"UMAP [k=40]","UMAP [k=40]","UMAP",40,NA,0.72,0.43,1,NA,0.501,0.796,NA,NA,NA,NA,NA,39,21.546,0.552,0.341
"UMAP [k=47]","UMAP [k=47]","UMAP",47,NA,0.7,0.4,1,NA,0.553,0.741,NA,NA,NA,NA,NA,43,23.697,0.551,0.317
"UMAP [k=53]","UMAP [k=53]","UMAP",53,NA,0.71,0.42,1,NA,0.561,0.759,NA,NA,NA,NA,NA,49,29.227,0.596,0.33
"UMAP [k=59]","UMAP [k=59]","UMAP",59,NA,0.71,0.42,1,NA,0.609,0.648,NA,NA,NA,NA,NA,42,23.465,0.559,0.33
"UMAP [k=65]","UMAP [k=65]","UMAP",65,NA,0.72,0.44,1,NA,0.611,0.685,NA,NA,NA,NA,NA,53,32.978,0.622,0.334
"UMAP [k=72]","UMAP [k=72]","UMAP",72,NA,0.7,0.4,1,NA,0.637,0.741,NA,NA,NA,NA,NA,44,24.708,0.562,0.322
"UMAP [k=78]","UMAP [k=78]","UMAP",78,NA,0.7,0.4,1,NA,0.663,0.722,NA,NA,NA,NA,NA,43,24.011,0.558,0.325
"UMAP [k=84]","UMAP [k=84]","UMAP",84,NA,0.71,0.41,1,NA,0.694,0.759,NA,NA,NA,NA,NA,39,20.903,0.536,0.324
"UMAP [k=9]","UMAP [k=9]","UMAP",9,NA,0.73,0.45,1,NA,0.236,0.667,NA,NA,NA,NA,NA,24,11.07,0.461,0.331
"UMAP [k=90]","UMAP [k=90]","UMAP",90,NA,0.72,0.43,1,NA,0.718,0.722,NA,NA,NA,NA,NA,42,23.789,0.566,0.338
"UMAP [k=97]","UMAP [k=97]","UMAP",97,NA,0.71,0.42,1,NA,0.74,0.722,NA,NA,NA,NA,NA,50,30.124,0.602,0.331
